Large_Cap_Growth_FOCPX,Large_Cap_Value_FGRIX,Mid_Cap_Growth_FDGRX,Mid_Cap_Value_FLPSX,Small_Cap_Growth_OPOCX,Small_Cap_Value_HRTVX,Date
4.185999870300293,44.61000061035156,4.925000190734863,21.920000076293945,42.540000915527344,28.09000015258789,1998-12-22
4.258999824523926,45.400001525878906,5.01800012588501,22.040000915527344,43.08000183105469,28.3700008392334,1998-12-23
4.251999855041504,45.36000061035156,5.011000156402588,22.100000381469727,43.279998779296875,28.559999465942383,1998-12-24
4.28000020980835,45.400001525878906,5.013000011444092,22.1299991607666,43.779998779296875,28.530000686645508,1998-12-28
4.302999973297119,46.06999969482422,5.060999870300293,22.270000457763672,44.04999923706055,28.469999313354492,1998-12-29
4.296999931335449,45.810001373291016,5.054999828338623,22.440000534057617,44.349998474121094,28.6200008392334,1998-12-30
4.36299991607666,45.81999969482422,5.099999904632568,22.850000381469727,45.560001373291016,29.290000915527344,1998-12-31
4.361999988555908,45.4900016784668,5.09499979019165,22.780000686645508,44.97999954223633,29.420000076293945,1999-01-04
4.439000129699707,45.88999938964844,5.1620001792907715,22.84000015258789,45.11000061035156,29.65999984741211,1999-01-05
4.547999858856201,46.75,5.269000053405762,22.969999313354492,45.77000045776367,29.790000915527344,1999-01-06
4.5320000648498535,46.5099983215332,5.269000053405762,22.899999618530273,45.45000076293945,29.6299991607666,1999-01-07
4.558000087738037,46.630001068115234,5.2270002365112305,22.979999542236328,45.619998931884766,29.799999237060547,1999-01-08
4.586999893188477,46.0,5.21999979019165,22.950000762939453,45.5099983215332,29.770000457763672,1999-01-11
4.50600004196167,45.22999954223633,5.133999824523926,22.739999771118164,45.11000061035156,29.399999618530273,1999-01-12
4.5279998779296875,45.130001068115234,5.127999782562256,22.6299991607666,44.93000030517578,29.15999984741211,1999-01-13
4.452000141143799,44.38999938964844,5.052999973297119,22.5,44.4900016784668,29.079999923706055,1999-01-14
4.581999778747559,45.43000030517578,5.189000129699707,22.760000228881836,45.209999084472656,29.3799991607666,1999-01-15
4.665999889373779,45.59000015258789,5.224999904632568,22.950000762939453,45.63999938964844,29.440000534057617,1999-01-19
4.683000087738037,45.7599983215332,5.244999885559082,22.950000762939453,45.77000045776367,29.6299991607666,1999-01-20
4.53000020980835,45.08000183105469,5.140999794006348,22.75,44.86000061035156,29.450000762939453,1999-01-21
4.521999835968018,44.79999923706055,5.118000030517578,22.670000076293945,44.66999816894531,29.290000915527344,1999-01-22
4.576000213623047,45.11000061035156,5.144000053405762,22.690000534057617,44.54999923706055,29.18000030517578,1999-01-25
4.631999969482422,45.630001068115234,5.2230000495910645,22.739999771118164,44.970001220703125,29.149999618530273,1999-01-26
4.5929999351501465,45.369998931884766,5.218999862670898,22.510000228881836,44.75,29.010000228881836,1999-01-27
4.706999778747559,46.06999969482422,5.320000171661377,22.559999465942383,44.95000076293945,29.030000686645508,1999-01-28
4.751999855041504,46.43000030517578,5.38100004196167,22.6200008392334,45.27000045776367,29.40999984741211,1999-01-29
4.755000114440918,46.220001220703125,5.386000156402588,22.65999984741211,45.040000915527344,29.299999237060547,1999-02-01
4.684999942779541,45.869998931884766,5.349999904632568,22.489999771118164,44.63999938964844,29.209999084472656,1999-02-02
4.751999855041504,46.25,5.415999889373779,22.549999237060547,44.90999984741211,29.200000762939453,1999-02-03
4.623000144958496,45.560001373291016,5.309000015258789,22.399999618530273,43.939998626708984,29.049999237060547,1999-02-04
4.565000057220459,45.16999816894531,5.228000164031982,22.260000228881836,43.2599983215332,28.700000762939453,1999-02-05
4.630000114440918,45.279998779296875,5.248000144958496,22.200000762939453,43.119998931884766,28.690000534057617,1999-02-08
4.479000091552734,44.5099983215332,5.0980000495910645,21.969999313354492,42.369998931884766,28.459999084472656,1999-02-09
4.466000080108643,44.65999984741211,5.0960001945495605,21.860000610351562,41.75,28.200000762939453,1999-02-10
4.642000198364258,45.63999938964844,5.258999824523926,21.950000762939453,42.56999969482422,28.329999923706055,1999-02-11
4.5229997634887695,44.91999816894531,5.14900016784668,21.799999237060547,41.90999984741211,28.1200008392334,1999-02-12
4.52400016784668,45.400001525878906,5.178999900817871,21.809999465942383,41.68000030517578,27.989999771118164,1999-02-16
4.434000015258789,44.93000030517578,5.085999965667725,21.549999237060547,40.86000061035156,27.559999465942383,1999-02-17
4.486000061035156,45.25,5.127999782562256,21.579999923706055,40.56999969482422,27.56999969482422,1999-02-18
4.53000020980835,45.369998931884766,5.15500020980835,21.6299991607666,40.54999923706055,27.520000457763672,1999-02-19
4.619999885559082,46.45000076293945,5.2779998779296875,21.770000457763672,40.97999954223633,27.559999465942383,1999-02-22
4.691999912261963,46.470001220703125,5.330999851226807,21.760000228881836,40.939998626708984,27.540000915527344,1999-02-23
